=== 2. PROCESSES & SERVICES ===
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root      125044  0.0  0.0      0     0 ?        I    03:41   0:00  \_ [kworker/19:2-rcu_par_gp]
root      125052  0.0  0.0      0     0 ?        I    03:41   0:00  \_ [kworker/108:1-mm_percpu_wq]
root      125053  0.0  0.0      0     0 ?        I    03:41   0:00  \_ [kworker/109:0-mm_percpu_wq]
root      126250  0.0  0.0      0     0 ?        I    03:41   0:00  \_ [kworker/49:1-cgroup_release]
root      126276  0.0  0.0      0     0 ?        I    03:41   0:00  \_ [kworker/50:0-mm_percpu_wq]
root      126307  0.0  0.0      0     0 ?        I    03:42   0:00  \_ [kworker/31:0-mm_percpu_wq]
root      126364  0.0  0.0      0     0 ?        I    03:42   0:00  \_ [kworker/84:0-mm_percpu_wq]
root      127571  0.0  0.0      0     0 ?        I    03:42   0:00  \_ [kworker/97:1-mm_percpu_wq]
root      127581  0.0  0.0      0     0 ?        I    03:42   0:00  \_ [kworker/98:2-events]
root      127600  0.0  0.0      0     0 ?        I    03:42   0:00  \_ [kworker/39:2-cgroup_release]
root      127642  0.0  0.0      0     0 ?        I    03:43   0:00  \_ [kworker/87:2-cgroup_free]
root      127694  0.0  0.0      0     0 ?        I    03:43   0:00  \_ [kworker/14:1-rcu_gp]
root      127702  0.0  0.0      0     0 ?        I    03:43   0:00  \_ [kworker/127:2-cgroup_release]
root      128902  0.0  0.0      0     0 ?        I    03:43   0:00  \_ [kworker/10:0-cgroup_free]
root      128903  0.0  0.0      0     0 ?        I    03:43   0:00  \_ [kworker/74:0-events]
root      128922  0.0  0.0      0     0 ?        I    03:43   0:00  \_ [kworker/5:2-mm_percpu_wq]
root      128965  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/67:1-rcu_gp]
root      128970  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/86:2-events]
root      128988  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/112:2-cgroup_release]
root      129017  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/7:1-rcu_par_gp]
root      129026  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/43:2-cgroup_free]
root      129027  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/44:0-events]
root      130246  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/105:0-mm_percpu_wq]
root      130247  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/u258:7-flush-8:0]
root      130248  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/32:2-mm_percpu_wq]
root      130249  0.0  0.0      0     0 ?        I    03:44   0:00  \_ [kworker/106:1-mm_percpu_wq]
root      130259  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/57:0-events]
root      130261  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/37:2-mm_percpu_wq]
root      130277  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/25:1-rcu_par_gp]
root      130285  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/95:1-cgroup_free]
root      130298  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/9:2-cgroup_release]
root      130329  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/15:2-events]
root      130362  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/66:0-rcu_par_gp]
root      130370  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/28:2-events]
root      130371  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/29:2-mm_percpu_wq]
root      131588  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/92:2-mm_percpu_wq]
root      131589  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/u257:7-flush-8:0]
root      131590  0.0  0.0      0     0 ?        I    03:45   0:00  \_ [kworker/93:1-mm_percpu_wq]
root      131602  0.0  0.0      0     0 ?        I    03:46   0:00  \_ [kworker/117:1]
root      131653  0.0  0.0      0     0 ?        I    03:46   0:00  \_ [kworker/42:1-cgroup_free]
root      131692  0.0  0.0      0     0 ?        I    03:46   0:00  \_ [kworker/71:1-mm_percpu_wq]
root      132905  0.0  0.0      0     0 ?        I    03:46   0:00  \_ [kworker/62:2-mm_percpu_wq]
root      132918  0.0  0.0      0     0 ?        I    03:46   0:00  \_ [kworker/19:0-rcu_par_gp]
root      132920  0.0  0.0      0     0 ?        I    03:46   0:00  \_ [kworker/83:1-events_power_efficient]
root      132924  0.0  0.0      0     0 ?        I    03:47   0:00  \_ [kworker/114:2-cgroup_release]
root      132939  0.0  0.0      0     0 ?        I    03:47   0:00  \_ [kworker/4:2-cgroup_free]
root      132963  0.0  0.0      0     0 ?        I    03:47   0:00  \_ [kworker/24:2-cgroup_free]
root      132982  0.0  0.0      0     0 ?        I    03:47   0:00  \_ [kworker/17:1-rcu_gp]
root      132985  0.0  0.0      0     0 ?        I    03:47   0:00  \_ [kworker/18:2-rcu_par_gp]
root      134220  0.0  0.0      0     0 ?        I    03:47   0:00  \_ [kworker/80:0]
root      134231  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/94:0-events]
root      134232  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/122:1-mm_percpu_wq]
root      134245  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/60:1-cgroup_free]
root      134246  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/116:2]
root      134256  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/76:2-mm_percpu_wq]
root      134270  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/33:0-cgroup_free]
root      134285  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/119:2-mm_percpu_wq]
root      134310  0.0  0.0      0     0 ?        I    03:48   0:00  \_ [kworker/104:2-cgroup_free]
root      134342  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/69:2-events]
root      134344  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/78:1-events]
root      134352  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/75:1-cgroup_release]
root      135252  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/99:2-events]
root      135474  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/74:1-cgroup_release]
root      135487  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/13:1-mm_percpu_wq]
root      135512  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/73:1]
root      135526  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/16:0-cgroup_free]
root      135537  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/58:0-cgroup_free]
root      135541  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/34:0]
root      135559  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/88:2-cgroup_free]
root      135562  0.0  0.0      0     0 ?        I    03:49   0:00  \_ [kworker/89:1-rcu_par_gp]
root      135597  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/8:0-mm_percpu_wq]
root      136809  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/115:2]
root      136810  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/2:0-cgroup_free]
root      136824  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/51:1-mm_percpu_wq]
root      136825  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/52:0-mm_percpu_wq]
root      136839  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/14:2-rcu_par_gp]
root      136844  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/81:2-cgroup_free]
root      136850  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/64:2-rcu_par_gp]
root      136857  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/7:2-rcu_par_gp]
root      136859  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/79:1-rcu_par_gp]
root      136867  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/30:0-cgroup_release]
root      136874  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/47:0-cgroup_free]
root      136882  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/106:0-cgroup_free]
root      136884  0.0  0.0      0     0 ?        I    03:50   0:00  \_ [kworker/107:1-cgroup_release]
root      136899  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/103:0-events]
root      136936  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/35:0-mm_percpu_wq]
root      136937  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/36:0-mm_percpu_wq]
root      138142  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/46:2]
root      138143  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/48:0]
root      138156  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/125:1-cgroup_free]
root      138157  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/123:2-mm_percpu_wq]
root      138159  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/118:2-cgroup_free]
root      138160  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/98:1-events]
root      138161  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/56:2-mm_percpu_wq]
root      138164  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/101:1-cgroup_release]
root      138165  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/108:2-cgroup_free]
root      138173  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/109:2-rcu_par_gp]
root      138189  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/27:1-mm_percpu_wq]
root      138191  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/66:2-rcu_par_gp]
root      138208  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/77:0]
root      138224  0.0  0.0      0     0 ?        I    03:51   0:00  \_ [kworker/49:0-cgroup_free]
root      138260  0.0  0.0      0     0 ?        I    03:52   0:00  \_ [kworker/65:1-mm_percpu_wq]
root      138261  0.0  0.0      0     0 ?        I    03:52   0:00  \_ [kworker/26:0-events]
root      139253  0.0  0.0      0     0 ?        I    03:52   0:00  \_ [kworker/124:1-rcu_par_gp]
root      139254  0.0  0.0      0     0 ?        I    03:52   0:00  \_ [kworker/97:2-cgroup_release]
root      139262  0.0  0.0      0     0 ?        I    03:52   0:00  \_ [kworker/67:0-rcu_par_gp]
root      139297  0.0  0.0      0     0 ?        I    03:52   0:00  \_ [kworker/100:0-cgroup_release]
root      139313  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/111:2-mm_percpu_wq]
root      139321  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/32:0-cgroup_free]
root      139350  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/0:0-events]
root      139697  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/44:1-cgroup_free]
root      140561  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/43:0-mm_percpu_wq]
root      140562  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/41:2-rcu_par_gp]
root      140569  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/110:1]
root      140570  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/3:0-cgroup_free]
root      140583  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/40:1]
root      140585  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/5:0-cgroup_free]
root      140603  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/1:0-cgroup_free]
root      140616  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/91:2-cgroup_free]
root      140621  0.0  0.0      0     0 ?        I    03:53   0:00  \_ [kworker/82:1]
root      140659  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/50:1]
root      140689  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/6:2-mm_percpu_wq]
root      140692  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/90:0-mm_percpu_wq]
root      140700  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/59:1-events]
root      140702  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/60:0-mm_percpu_wq]
root      141274  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/96:0-mm_percpu_wq]
root      141905  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/11:1-mm_percpu_wq]
root      141906  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/75:0-events]
root      141913  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/33:1-mm_percpu_wq]
root      141927  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/70:2-mm_percpu_wq]
root      141928  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/u257:0-flush-8:0]
root      141931  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/68:0-cgwb_release]
root      141951  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/121:2-cgroup_free]
root      141965  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/37:1-cgroup_free]
root      141969  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/105:2-events]
root      141974  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/20:2-rcu_par_gp]
root      141981  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/92:0-mm_percpu_wq]
root      142000  0.0  0.0      0     0 ?        I    03:54   0:00  \_ [kworker/57:2-cgroup_free]
root      142022  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/13:2-cgroup_free]
root      142050  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/19:1-mm_percpu_wq]
root      143255  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/114:1-cgroup_free]
root      143264  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/37:3-events]
root      143265  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/37:4]
root      143266  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/99:1-events]
root      143279  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/25:0]
root      143281  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/21:1-mm_percpu_wq]
root      143285  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/9:0]
root      143290  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/127:0]
root      143296  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/58:2-cgroup_free]
root      143307  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/117:2]
root      143335  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/61:1-cgroup_free]
root      143338  0.0  0.0      0     0 ?        I    03:55   0:00  \_ [kworker/102:1-cgroup_free]
root      143353  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/113:0-cgroup_free]
root      143360  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/12:2]
root      143395  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/7:0-mm_percpu_wq]
root      143396  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/64:0-events]
root      144369  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/106:2-cgroup_free]
root      144605  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/4:1-cgroup_free]
root      144618  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/29:0-cgroup_free]
root      144619  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/89:0-mm_percpu_wq]
root      144628  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/72:0-cgroup_free]
root      144631  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/85:1-cgroup_free]
root      144635  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/30:1]
root      144640  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/42:0]
root      144642  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/39:1-cgroup_release]
root      144661  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/104:0-rcu_par_gp]
root      144663  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/55:1-cgroup_free]
root      144665  0.0  0.0      0     0 ?        I    03:56   0:00  \_ [kworker/63:0-cgroup_free]
root      144693  0.0  0.0      0     0 ?        I    03:57   0:00  \_ [kworker/83:0-rcu_par_gp]
root      145756  0.0  0.0      0     0 ?        I    03:57   0:00  \_ [kworker/84:1-events]
root      145926  0.0  0.0      0     0 ?        I    03:57   0:00  \_ [kworker/14:0-mm_percpu_wq]
root      145927  0.0  0.0      0     0 ?        I    03:57   0:00  \_ [kworker/15:1-events]
root      145966  0.0  0.0      0     0 ?        I    03:57   0:00  \_ [kworker/34:2-cgroup_free]
root      145970  0.0  0.0      0     0 ?        I    03:57   0:00  \_ [kworker/108:0-mm_percpu_wq]
root      145986  0.0  0.0      0     0 ?        I    03:57   0:00  \_ [kworker/112:0-cgroup_free]
root      145997  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/56:0]
root      145999  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/103:1]
root      146036  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/17:2-mm_percpu_wq]
root      146045  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/66:1-events]
root      146046  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/67:2-mm_percpu_wq]
root      147015  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/93:2]
root      147243  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/u258:4-events_unbound]
root      147252  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/3:1-mm_percpu_wq]
root      147266  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/22:1-events]
root      147267  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/18:0-mm_percpu_wq]
root      147268  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/69:1-cgwb_release]
root      147280  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/5:1-cgroup_free]
root      147282  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/81:0-cgroup_free]
root      147289  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/28:0-cgroup_release]
root      147302  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/120:2-cgroup_release]
root      147305  0.0  0.0      0     0 ?        I    03:58   0:00  \_ [kworker/107:0-cgroup_free]
root      147313  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/97:0]
root      147317  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/123:1]
root      147320  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/100:1-cgroup_release]
root      147325  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/101:0]
root      148349  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/16:2-mm_percpu_wq]
root      148363  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/109:1-events]
root      148364  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/41:1-mm_percpu_wq]
root      148365  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/33:2-mm_percpu_wq]
root      148374  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/74:2-cgroup_free]
root      148378  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/65:2]
root      148381  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/23:2-mm_percpu_wq]
root      148399  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/24:1]
root      148403  0.0  0.0      0     0 ?        I    03:59   0:00  \_ [kworker/8:1]
root           1  0.6  0.0 168480 12244 ?        Ss   Aug07 332:18 /sbin/init
root        1440  7.8  0.0 111236 47188 ?        Ss   Aug07 4238:39 /lib/systemd/systemd-journald
root        1465  0.0  0.0  27632  6888 ?        Ss   Aug07   0:03 /lib/systemd/systemd-udevd
systemd+    1929  0.0  0.0  90104  6644 ?        Ssl  Aug07   0:09 /lib/systemd/systemd-timesyncd
root        1934  0.0  0.0   6616  2580 ?        Ss   Aug07   0:05 /usr/sbin/cron -f
message+    1935  0.1  0.0   9312  4552 ?        Ss   Aug07  65:13 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root        1937  0.0  0.0  83244  4504 ?        Ssl  Aug07  40:36 /usr/sbin/irqbalance --foreground
root        1944  0.0  0.0  18008  8580 ?        Ss   Aug07  24:59 /lib/systemd/systemd-logind
root        2010  0.0  0.0   6264  3860 ?        Ss   Aug07   0:09 dhclient -4 -v -i -pf /run/dhclient.ens5f1np1.pid -lf /var/lib/dhcp/dhclient.ens5f1np1.leases -I -df /var/lib/dhcp/dhclient6.ens5f1np1.leases ens5f1np1
root        2053  0.0  0.0   5880  1020 tty1     Ss+  Aug07   0:00 /sbin/agetty -o -p -- \u --noclear - linux
root        2076  0.0  0.0  15452  8068 ?        Ss   Aug07   4:09 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root      104259  0.0  0.0  17840 11192 ?        Ss   03:24   0:00  \_ sshd: joshua445 [priv]
joshua4+  104295  0.0  0.0  18352  7216 ?        S    03:25   0:00      \_ sshd: joshua445@pts/0
joshua4+  104296  0.0  0.0   8244  5068 pts/0    Ss   03:25   0:00          \_ -bash
joshua4+  148425  0.0  0.0  11504  5208 pts/0    R+   04:00   0:00              \_ ps aux --forest
joshua4+ 2036027  0.0  0.0  19496 10064 ?        Ss   Aug09   1:11 /lib/systemd/systemd --user
joshua4+ 2036028  0.0  0.0 169360  3780 ?        S    Aug09   0:00  \_ (sd-pam)
joshua4+  459129  0.0  0.0   9136  3736 ?        Ss   Aug26   0:00  \_ /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
redis    2316836  5.6 14.6 134098196 116127136 ? Ssl  Aug09 2885:31 /usr/bin/redis-server 127.0.0.1:6379
root     1139116  0.0  0.0  31472  3948 ?        Ss   Aug13   0:01 nginx: master process /usr/sbin/nginx -g daemon on; master_process on;
www-data 3870271  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870277  0.0  0.0  36204  8152 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870280  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870283  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870286  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870290  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870293  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870296  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870300  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870303  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870307  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870311  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870315  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870319  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870323  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870327  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870330  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870333  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870337  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870341  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870346  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870349  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870353  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870357  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870361  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870366  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870369  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870374  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870378  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870382  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870386  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870390  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870394  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870398  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870402  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870406  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870410  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870414  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870418  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870423  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870428  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870433  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870438  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870441  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870446  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870450  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870455  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870460  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870463  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870467  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870472  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870477  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870482  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870486  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870491  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870495  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
